parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
r1627_k_GeneSpecificScaling	r1627_k_GeneSpecificScaling	log10	-3	5		1			0
r1627_k_RPKM2protein	r1627_k_RPKM2protein	log10	-3	5		1			0
r1628_k0	r1628_k0	log10	-3	5		1			0
r1634_k0	r1634_k0	log10	-3	5		1			0
r1634_kd	r1634_kd	log10	-3	5		1			0
r1635_kE3	r1635_kE3	log10	-3	5		1			0
r1635_kE2	r1635_kE2	log10	-3	5		1			0
r1635_kE1	r1635_kE1	log10	-3	5		1			0
r1635_kd	r1635_kd	log10	-3	5		1			0
r16374_k0	r16374_k0	log10	-3	5		1			0
r16375_k0	r16375_k0	log10	-3	5		1			0
r16376_k_GeneSpecificScaling	r16376_k_GeneSpecificScaling	log10	-3	5		1			0
r16376_k_RPKM2protein	r16376_k_RPKM2protein	log10	-3	5		1			0
r16377_k0	r16377_k0	log10	-3	5		1			0
r16379_k0	r16379_k0	log10	-3	5		1			0
r16380_k0	r16380_k0	log10	-3	5		1			0
r16381_k0	r16381_k0	log10	-3	5		1			0
r16381_kd	r16381_kd	log10	-3	5		1			0
r16382_k0	r16382_k0	log10	-3	5		1			0
r16383_k0	r16383_k0	log10	-3	5		1			0
r16383_kd	r16383_kd	log10	-3	5		1			0
r16384_k0	r16384_k0	log10	-3	5		1			0
r16387_k0	r16387_k0	log10	-3	5		1			0
r16388_k0	r16388_k0	log10	-3	5		1			0
r16389_k0	r16389_k0	log10	-3	5		1			0
r16389_kd	r16389_kd	log10	-3	5		1			0
r16390_k0	r16390_k0	log10	-3	5		1			0
r16392_k0	r16392_k0	log10	-3	5		1			0
r16392_kd	r16392_kd	log10	-3	5		1			0
r16393_k0	r16393_k0	log10	-3	5		1			0
r1641_k0	r1641_k0	log10	-3	5		1			0
r16447_k_GeneSpecificScaling	r16447_k_GeneSpecificScaling	log10	-3	5		1			0
r16447_k_RPKM2protein	r16447_k_RPKM2protein	log10	-3	5		1			0
r16448_k0	r16448_k0	log10	-3	5		1			0
r1645_k0	r1645_k0	log10	-3	5		1			0
r1645_kE1	r1645_kE1	log10	-3	5		1			0
r16450_k0	r16450_k0	log10	-3	5		1			0
r16451_k0	r16451_k0	log10	-3	5		1			0
r16452_k0	r16452_k0	log10	-3	5		1			0
r16453_k0	r16453_k0	log10	-3	5		1			0
r16454_k0	r16454_k0	log10	-3	5		1			0
r16455_k0	r16455_k0	log10	-3	5		1			0
r16456_k0	r16456_k0	log10	-3	5		1			0
r16457_k0	r16457_k0	log10	-3	5		1			0
r16457_kd	r16457_kd	log10	-3	5		1			0
r16458_k0	r16458_k0	log10	-3	5		1			0
r16458_kd	r16458_kd	log10	-3	5		1			0
r16459_k0	r16459_k0	log10	-3	5		1			0
r16459_kd	r16459_kd	log10	-3	5		1			0
r1646_k0	r1646_k0	log10	-3	5		1			0
r1646_kd	r1646_kd	log10	-3	5		1			0
r16460_k0	r16460_k0	log10	-3	5		1			0
r16460_kd	r16460_kd	log10	-3	5		1			0
r16461_k0	r16461_k0	log10	-3	5		1			0
r16461_kd	r16461_kd	log10	-3	5		1			0
r16462_k0	r16462_k0	log10	-3	5		1			0
r16462_kd	r16462_kd	log10	-3	5		1			0
r16463_k0	r16463_k0	log10	-3	5		1			0
r16463_kd	r16463_kd	log10	-3	5		1			0
r16464_k0	r16464_k0	log10	-3	5		1			0
r16464_kd	r16464_kd	log10	-3	5		1			0
r16465_k0	r16465_k0	log10	-3	5		1			0
r16465_kd	r16465_kd	log10	-3	5		1			0
r16466_k0	r16466_k0	log10	-3	5		1			0
r16466_kd	r16466_kd	log10	-3	5		1			0
r16467_k0	r16467_k0	log10	-3	5		1			0
r16467_kd	r16467_kd	log10	-3	5		1			0
r16468_k0	r16468_k0	log10	-3	5		1			0
r16469_k0	r16469_k0	log10	-3	5		1			0
r1647_kE3	r1647_kE3	log10	-3	5		1			0
r1647_kE2	r1647_kE2	log10	-3	5		1			0
r1647_kE1	r1647_kE1	log10	-3	5		1			0
r1647_kd	r1647_kd	log10	-3	5		1			0
r16470_k0	r16470_k0	log10	-3	5		1			0
r16471_k0	r16471_k0	log10	-3	5		1			0
r16472_k0	r16472_k0	log10	-3	5		1			0
r16474_k0	r16474_k0	log10	-3	5		1			0
r16475_k0	r16475_k0	log10	-3	5		1			0
r16476_k0	r16476_k0	log10	-3	5		1			0
r16477_k0	r16477_k0	log10	-3	5		1			0
r16478_k0	r16478_k0	log10	-3	5		1			0
r16479_k0	r16479_k0	log10	-3	5		1			0
r1648_k0	r1648_k0	log10	-3	5		1			0
r1648_kE1	r1648_kE1	log10	-3	5		1			0
r16480_k0	r16480_k0	log10	-3	5		1			0
r16481_k0	r16481_k0	log10	-3	5		1			0
r16482_k0	r16482_k0	log10	-3	5		1			0
r16482_kE2	r16482_kE2	log10	-3	5		1			0
r16482_kE1	r16482_kE1	log10	-3	5		1			0
r16483_k0	r16483_k0	log10	-3	5		1			0
r16484_k0	r16484_k0	log10	-3	5		1			0
r16485_k0	r16485_k0	log10	-3	5		1			0
r16486_k0	r16486_k0	log10	-3	5		1			0
r16487_k0	r16487_k0	log10	-3	5		1			0
r16488_kE3	r16488_kE3	log10	-3	5		1			0
r16488_kE2	r16488_kE2	log10	-3	5		1			0
r16488_kE1	r16488_kE1	log10	-3	5		1			0
r16489_kE3	r16489_kE3	log10	-3	5		1			0
r16489_kE2	r16489_kE2	log10	-3	5		1			0
r16489_kE1	r16489_kE1	log10	-3	5		1			0
r16490_k0	r16490_k0	log10	-3	5		1			0
r1650_k0	r1650_k0	log10	-3	5		1			0
r1655_k0	r1655_k0	log10	-3	5		1			0
r1656_k0	r1656_k0	log10	-3	5		1			0
r1656_kd	r1656_kd	log10	-3	5		1			0
r1657_kE3	r1657_kE3	log10	-3	5		1			0
r1657_kE2	r1657_kE2	log10	-3	5		1			0
r1657_kE1	r1657_kE1	log10	-3	5		1			0
r1657_kd	r1657_kd	log10	-3	5		1			0
r1658_kE3	r1658_kE3	log10	-3	5		1			0
r1658_kE2	r1658_kE2	log10	-3	5		1			0
r1658_kE1	r1658_kE1	log10	-3	5		1			0
r1658_kd	r1658_kd	log10	-3	5		1			0
r1660_k0	r1660_k0	log10	-3	5		1			0
r1660_kE1	r1660_kE1	log10	-3	5		1			0
r1664_k_GeneSpecificScaling	r1664_k_GeneSpecificScaling	log10	-3	5		1			0
r1664_k_RPKM2protein	r1664_k_RPKM2protein	log10	-3	5		1			0
r1665_k0	r1665_k0	log10	-3	5		1			0
r1668_k_GeneSpecificScaling	r1668_k_GeneSpecificScaling	log10	-3	5		1			0
r1668_k_RPKM2protein	r1668_k_RPKM2protein	log10	-3	5		1			0
r16684_k0	r16684_k0	log10	-3	5		1			0
r1669_k0	r1669_k0	log10	-3	5		1			0
r1670_k0	r1670_k0	log10	-3	5		1			0
r1670_kd	r1670_kd	log10	-3	5		1			0
r1671_k0	r1671_k0	log10	-3	5		1			0
r1671_kd	r1671_kd	log10	-3	5		1			0
r1672_kE3	r1672_kE3	log10	-3	5		1			0
r1672_kE2	r1672_kE2	log10	-3	5		1			0
r1672_kE1	r1672_kE1	log10	-3	5		1			0
r1673_k0	r1673_k0	log10	-3	5		1			0
r1673_kE1	r1673_kE1	log10	-3	5		1			0
r1674_kE1	r1674_kE1	log10	-3	5		1			0
r1676_k0	r1676_k0	log10	-3	5		1			0
r1678_k0	r1678_k0	log10	-3	5		1			0
r1679_kE3	r1679_kE3	log10	-3	5		1			0
r1679_kE2	r1679_kE2	log10	-3	5		1			0
r1679_kE1	r1679_kE1	log10	-3	5		1			0
r1680_k0	r1680_k0	log10	-3	5		1			0
r1681_kE3	r1681_kE3	log10	-3	5		1			0
r1681_kE2	r1681_kE2	log10	-3	5		1			0
r1681_kE1	r1681_kE1	log10	-3	5		1			0
r1682_k_GeneSpecificScaling	r1682_k_GeneSpecificScaling	log10	-3	5		1			0
r1682_k_RPKM2protein	r1682_k_RPKM2protein	log10	-3	5		1			0
r16827_k0	r16827_k0	log10	-3	5		1			0
r16828_k0	r16828_k0	log10	-3	5		1			0
r16829_k0	r16829_k0	log10	-3	5		1			0
r1683_k0	r1683_k0	log10	-3	5		1			0
r16830_k0	r16830_k0	log10	-3	5		1			0
r16831_k0	r16831_k0	log10	-3	5		1			0
r16832_k0	r16832_k0	log10	-3	5		1			0
r16833_k0	r16833_k0	log10	-3	5		1			0
r16834_k0	r16834_k0	log10	-3	5		1			0
r16834_kd	r16834_kd	log10	-3	5		1			0
r16835_k0	r16835_k0	log10	-3	5		1			0
r16835_kd	r16835_kd	log10	-3	5		1			0
r16836_k0	r16836_k0	log10	-3	5		1			0
r16836_kd	r16836_kd	log10	-3	5		1			0
r16837_k0	r16837_k0	log10	-3	5		1			0
r16837_kd	r16837_kd	log10	-3	5		1			0
r16838_k0	r16838_k0	log10	-3	5		1			0
r16838_kd	r16838_kd	log10	-3	5		1			0
r16839_k0	r16839_k0	log10	-3	5		1			0
r16839_kd	r16839_kd	log10	-3	5		1			0
r1684_k0	r1684_k0	log10	-3	5		1			0
r1684_kE3	r1684_kE3	log10	-3	5		1			0
r1684_kE2	r1684_kE2	log10	-3	5		1			0
r1684_kE1	r1684_kE1	log10	-3	5		1			0
r16840_k0	r16840_k0	log10	-3	5		1			0
r16840_kd	r16840_kd	log10	-3	5		1			0
r16841_k0	r16841_k0	log10	-3	5		1			0
r16841_kd	r16841_kd	log10	-3	5		1			0
r16842_k0	r16842_k0	log10	-3	5		1			0
r16842_kd	r16842_kd	log10	-3	5		1			0
r16843_k0	r16843_k0	log10	-3	5		1			0
r16843_kd	r16843_kd	log10	-3	5		1			0
r16845_k0	r16845_k0	log10	-3	5		1			0
r16845_kd	r16845_kd	log10	-3	5		1			0
r16846_k0	r16846_k0	log10	-3	5		1			0
r16847_k0	r16847_k0	log10	-3	5		1			0
r16847_kE1	r16847_kE1	log10	-3	5		1			0
r16848_k0	r16848_k0	log10	-3	5		1			0
r16849_k0	r16849_k0	log10	-3	5		1			0
r1685_kE3	r1685_kE3	log10	-3	5		1			0
r1685_kE2	r1685_kE2	log10	-3	5		1			0
r1685_kE1	r1685_kE1	log10	-3	5		1			0
r16850_k0	r16850_k0	log10	-3	5		1			0
r16851_k0	r16851_k0	log10	-3	5		1			0
r16852_k0	r16852_k0	log10	-3	5		1			0
r16854_k0	r16854_k0	log10	-3	5		1			0
r16855_k0	r16855_k0	log10	-3	5		1			0
r16856_k0	r16856_k0	log10	-3	5		1			0
r16857_k0	r16857_k0	log10	-3	5		1			0
r16858_k0	r16858_k0	log10	-3	5		1			0
r1686_k0	r1686_k0	log10	-3	5		1			0
r1686_kE3	r1686_kE3	log10	-3	5		1			0
r1686_kE2	r1686_kE2	log10	-3	5		1			0
r1686_kE1	r1686_kE1	log10	-3	5		1			0
r16860_k0	r16860_k0	log10	-3	5		1			0
r16862_k0	r16862_k0	log10	-3	5		1			0
r16863_k0	r16863_k0	log10	-3	5		1			0
r16864_k0	r16864_k0	log10	-3	5		1			0
r16865_k0	r16865_k0	log10	-3	5		1			0
r16866_k0	r16866_k0	log10	-3	5		1			0
r16867_k0	r16867_k0	log10	-3	5		1			0
r16868_k0	r16868_k0	log10	-3	5		1			0
r16869_kE3	r16869_kE3	log10	-3	5		1			0
r16869_kE2	r16869_kE2	log10	-3	5		1			0
r16869_kE1	r16869_kE1	log10	-3	5		1			0
r1687_k0	r1687_k0	log10	-3	5		1			0
r1687_kd	r1687_kd	log10	-3	5		1			0
r16870_kE3	r16870_kE3	log10	-3	5		1			0
r16870_kE2	r16870_kE2	log10	-3	5		1			0
r16870_kE1	r16870_kE1	log10	-3	5		1			0
r1688_k0	r1688_k0	log10	-3	5		1			0
r1688_kd	r1688_kd	log10	-3	5		1			0
r1689_k0	r1689_k0	log10	-3	5		1			0
r1689_kd	r1689_kd	log10	-3	5		1			0
r16905_k0	r16905_k0	log10	-3	5		1			0
r16905_kd	r16905_kd	log10	-3	5		1			0
r16907_k0	r16907_k0	log10	-3	5		1			0
r16907_kd	r16907_kd	log10	-3	5		1			0
r1693_k0	r1693_k0	log10	-3	5		1			0
r1694_k0	r1694_k0	log10	-3	5		1			0
r1695_k0	r1695_k0	log10	-3	5		1			0
r1696_k0	r1696_k0	log10	-3	5		1			0
r1696_kd	r1696_kd	log10	-3	5		1			0
r16966_k0	r16966_k0	log10	-3	5		1			0
r1697_k0	r1697_k0	log10	-3	5		1			0
r1697_kd	r1697_kd	log10	-3	5		1			0
r1698_k0	r1698_k0	log10	-3	5		1			0
r1698_kd	r1698_kd	log10	-3	5		1			0
r1699_kE1	r1699_kE1	log10	-3	5		1			0
r17_k_GeneSpecificScaling	r17_k_GeneSpecificScaling	log10	-3	5		1			0
r17_k_RPKM2protein	r17_k_RPKM2protein	log10	-3	5		1			0
r1700_k0	r1700_k0	log10	-3	5		1			0
r17097_k0	r17097_k0	log10	-3	5		1			0
r17097_kd	r17097_kd	log10	-3	5		1			0
r17098_k0	r17098_k0	log10	-3	5		1			0
r17098_kd	r17098_kd	log10	-3	5		1			0
r17099_k0	r17099_k0	log10	-3	5		1			0
r17099_kd	r17099_kd	log10	-3	5		1			0
r17100_k0	r17100_k0	log10	-3	5		1			0
r17100_kd	r17100_kd	log10	-3	5		1			0
r17101_k0	r17101_k0	log10	-3	5		1			0
r17102_k0	r17102_k0	log10	-3	5		1			0
r17103_k0	r17103_k0	log10	-3	5		1			0
r17104_k0	r17104_k0	log10	-3	5		1			0
r17105_k0	r17105_k0	log10	-3	5		1			0
r17106_k0	r17106_k0	log10	-3	5		1			0
r17107_k0	r17107_k0	log10	-3	5		1			0
r17108_k0	r17108_k0	log10	-3	5		1			0
r17109_k0	r17109_k0	log10	-3	5		1			0
r17110_k0	r17110_k0	log10	-3	5		1			0
r17111_k0	r17111_k0	log10	-3	5		1			0
r17112_k0	r17112_k0	log10	-3	5		1			0
r17113_k0	r17113_k0	log10	-3	5		1			0
r17113_kd	r17113_kd	log10	-3	5		1			0
r17114_k0	r17114_k0	log10	-3	5		1			0
r17115_k0	r17115_k0	log10	-3	5		1			0
r17116_k0	r17116_k0	log10	-3	5		1			0
r17117_k0	r17117_k0	log10	-3	5		1			0
r17117_kd	r17117_kd	log10	-3	5		1			0
r17118_k0	r17118_k0	log10	-3	5		1			0
r17118_kd	r17118_kd	log10	-3	5		1			0
r17119_k0	r17119_k0	log10	-3	5		1			0
r17119_kd	r17119_kd	log10	-3	5		1			0
r17120_k0	r17120_k0	log10	-3	5		1			0
r17121_k0	r17121_k0	log10	-3	5		1			0
r17122_k0	r17122_k0	log10	-3	5		1			0
r17123_k0	r17123_k0	log10	-3	5		1			0
r17124_kE3	r17124_kE3	log10	-3	5		1			0
r17124_kE2	r17124_kE2	log10	-3	5		1			0
r17124_kE1	r17124_kE1	log10	-3	5		1			0
r17125_k0	r17125_k0	log10	-3	5		1			0
r17126_k0	r17126_k0	log10	-3	5		1			0
r17127_kE3	r17127_kE3	log10	-3	5		1			0
r17127_kE2	r17127_kE2	log10	-3	5		1			0
r17127_kE1	r17127_kE1	log10	-3	5		1			0
r17128_k0	r17128_k0	log10	-3	5		1			0
r17129_k0	r17129_k0	log10	-3	5		1			0
r17130_k0	r17130_k0	log10	-3	5		1			0
r17130_kd	r17130_kd	log10	-3	5		1			0
r17131_k0	r17131_k0	log10	-3	5		1			0
r17131_kd	r17131_kd	log10	-3	5		1			0
r17132_k0	r17132_k0	log10	-3	5		1			0
r17133_k0	r17133_k0	log10	-3	5		1			0
r17170_k0	r17170_k0	log10	-3	5		1			0
r17171_k0	r17171_k0	log10	-3	5		1			0
r17172_k0	r17172_k0	log10	-3	5		1			0
r17176_k0	r17176_k0	log10	-3	5		1			0
r17177_k0	r17177_k0	log10	-3	5		1			0
r17178_k0	r17178_k0	log10	-3	5		1			0
r17179_k0	r17179_k0	log10	-3	5		1			0
r17180_k0	r17180_k0	log10	-3	5		1			0
r17180_kd	r17180_kd	log10	-3	5		1			0
r17181_k0	r17181_k0	log10	-3	5		1			0
r17181_kd	r17181_kd	log10	-3	5		1			0
r17182_k0	r17182_k0	log10	-3	5		1			0
r17182_kd	r17182_kd	log10	-3	5		1			0
r17183_k0	r17183_k0	log10	-3	5		1			0
r17183_kd	r17183_kd	log10	-3	5		1			0
r17184_k0	r17184_k0	log10	-3	5		1			0
r17184_kd	r17184_kd	log10	-3	5		1			0
r17185_k0	r17185_k0	log10	-3	5		1			0
r17185_kd	r17185_kd	log10	-3	5		1			0
r17186_k0	r17186_k0	log10	-3	5		1			0
r17186_kd	r17186_kd	log10	-3	5		1			0
r17187_k0	r17187_k0	log10	-3	5		1			0
r17187_kd	r17187_kd	log10	-3	5		1			0
r17188_k0	r17188_k0	log10	-3	5		1			0
r17188_kd	r17188_kd	log10	-3	5		1			0
r17189_k0	r17189_k0	log10	-3	5		1			0
r17190_k0	r17190_k0	log10	-3	5		1			0
r17191_k0	r17191_k0	log10	-3	5		1			0
r17192_k0	r17192_k0	log10	-3	5		1			0
r17193_k0	r17193_k0	log10	-3	5		1			0
r17194_k0	r17194_k0	log10	-3	5		1			0
r17195_k0	r17195_k0	log10	-3	5		1			0
r17196_k0	r17196_k0	log10	-3	5		1			0
r17197_k0	r17197_k0	log10	-3	5		1			0
r17198_k0	r17198_k0	log10	-3	5		1			0
r17199_k0	r17199_k0	log10	-3	5		1			0
r17200_k0	r17200_k0	log10	-3	5		1			0
r17201_k0	r17201_k0	log10	-3	5		1			0
r17202_k0	r17202_k0	log10	-3	5		1			0
r17203_k0	r17203_k0	log10	-3	5		1			0
r17204_kE3	r17204_kE3	log10	-3	5		1			0
r17204_kE2	r17204_kE2	log10	-3	5		1			0
r17204_kE1	r17204_kE1	log10	-3	5		1			0
r17205_kE3	r17205_kE3	log10	-3	5		1			0
r17205_kE2	r17205_kE2	log10	-3	5		1			0
r17205_kE1	r17205_kE1	log10	-3	5		1			0
r17231_k0	r17231_k0	log10	-3	5		1			0
r17287_k0	r17287_k0	log10	-3	5		1			0
r17287_kd	r17287_kd	log10	-3	5		1			0
r17293_k0	r17293_k0	log10	-3	5		1			0
r17293_kd	r17293_kd	log10	-3	5		1			0
r17294_k_GeneSpecificScaling	r17294_k_GeneSpecificScaling	log10	-3	5		1			0
r17294_k_RPKM2protein	r17294_k_RPKM2protein	log10	-3	5		1			0
r17295_k_GeneSpecificScaling	r17295_k_GeneSpecificScaling	log10	-3	5		1			0
r17295_k_RPKM2protein	r17295_k_RPKM2protein	log10	-3	5		1			0
r17296_k0	r17296_k0	log10	-3	5		1			0
r17297_k0	r17297_k0	log10	-3	5		1			0
r17297_kd	r17297_kd	log10	-3	5		1			0
r17298_k0	r17298_k0	log10	-3	5		1			0
r17298_kd	r17298_kd	log10	-3	5		1			0
r17716_k0	r17716_k0	log10	-3	5		1			0
r17717_k0	r17717_k0	log10	-3	5		1			0
r17718_k0	r17718_k0	log10	-3	5		1			0
r17803_k_GeneSpecificScaling	r17803_k_GeneSpecificScaling	log10	-3	5		1			0
r17803_k_RPKM2protein	r17803_k_RPKM2protein	log10	-3	5		1			0
r17804_k0	r17804_k0	log10	-3	5		1			0
r17805_k_GeneSpecificScaling	r17805_k_GeneSpecificScaling	log10	-3	5		1			0
r17805_k_RPKM2protein	r17805_k_RPKM2protein	log10	-3	5		1			0
r17806_k0	r17806_k0	log10	-3	5		1			0
r17808_k0	r17808_k0	log10	-3	5		1			0
r17808_kd	r17808_kd	log10	-3	5		1			0
r17809_k0	r17809_k0	log10	-3	5		1			0
r17810_kE3	r17810_kE3	log10	-3	5		1			0
r17810_kE2	r17810_kE2	log10	-3	5		1			0
r17810_kE1	r17810_kE1	log10	-3	5		1			0
r17811_k0	r17811_k0	log10	-3	5		1			0
r17812_k0	r17812_k0	log10	-3	5		1			0
r17813_k0	r17813_k0	log10	-3	5		1			0
r17813_kd	r17813_kd	log10	-3	5		1			0
r17814_k0	r17814_k0	log10	-3	5		1			0
r17815_kE1	r17815_kE1	log10	-3	5		1			0
r17817_k0	r17817_k0	log10	-3	5		1			0
r17821_kE13	r17821_kE13	log10	-3	5		1			0
r17821_kE12	r17821_kE12	log10	-3	5		1			0
r17821_kE11	r17821_kE11	log10	-3	5		1			0
r17821_kE10	r17821_kE10	log10	-3	5		1			0
r17821_kE17	r17821_kE17	log10	-3	5		1			0
r17821_kE16	r17821_kE16	log10	-3	5		1			0
r17821_kE15	r17821_kE15	log10	-3	5		1			0
r17821_kE14	r17821_kE14	log10	-3	5		1			0
r17821_kE9	r17821_kE9	log10	-3	5		1			0
r17821_kE8	r17821_kE8	log10	-3	5		1			0
r17821_kE7	r17821_kE7	log10	-3	5		1			0
r17821_kE6	r17821_kE6	log10	-3	5		1			0
r17821_kE5	r17821_kE5	log10	-3	5		1			0
r17821_kE4	r17821_kE4	log10	-3	5		1			0
r17821_kE3	r17821_kE3	log10	-3	5		1			0
r17821_kE2	r17821_kE2	log10	-3	5		1			0
r17821_kE1	r17821_kE1	log10	-3	5		1			0
r17822_kE13	r17822_kE13	log10	-3	5		1			0
r17822_kE12	r17822_kE12	log10	-3	5		1			0
r17822_kE11	r17822_kE11	log10	-3	5		1			0
r17822_kE10	r17822_kE10	log10	-3	5		1			0
r17822_kE17	r17822_kE17	log10	-3	5		1			0
r17822_kE16	r17822_kE16	log10	-3	5		1			0
r17822_kE15	r17822_kE15	log10	-3	5		1			0
r17822_kE14	r17822_kE14	log10	-3	5		1			0
r17822_kE9	r17822_kE9	log10	-3	5		1			0
r17822_kE8	r17822_kE8	log10	-3	5		1			0
r17822_kE7	r17822_kE7	log10	-3	5		1			0
r17822_kE6	r17822_kE6	log10	-3	5		1			0
r17822_kE5	r17822_kE5	log10	-3	5		1			0
r17822_kE4	r17822_kE4	log10	-3	5		1			0
r17822_kE3	r17822_kE3	log10	-3	5		1			0
r17822_kE2	r17822_kE2	log10	-3	5		1			0
r17822_kE1	r17822_kE1	log10	-3	5		1			0
r17823_kE13	r17823_kE13	log10	-3	5		1			0
r17823_kE12	r17823_kE12	log10	-3	5		1			0
r17823_kE11	r17823_kE11	log10	-3	5		1			0
r17823_kE10	r17823_kE10	log10	-3	5		1			0
r17823_kE17	r17823_kE17	log10	-3	5		1			0
r17823_kE16	r17823_kE16	log10	-3	5		1			0
r17823_kE15	r17823_kE15	log10	-3	5		1			0
r17823_kE14	r17823_kE14	log10	-3	5		1			0
r17823_kE9	r17823_kE9	log10	-3	5		1			0
r17823_kE8	r17823_kE8	log10	-3	5		1			0
r17823_kE7	r17823_kE7	log10	-3	5		1			0
r17823_kE6	r17823_kE6	log10	-3	5		1			0
r17823_kE5	r17823_kE5	log10	-3	5		1			0
r17823_kE4	r17823_kE4	log10	-3	5		1			0
r17823_kE3	r17823_kE3	log10	-3	5		1			0
r17823_kE2	r17823_kE2	log10	-3	5		1			0
r17823_kE1	r17823_kE1	log10	-3	5		1			0
r17824_kE13	r17824_kE13	log10	-3	5		1			0
r17824_kE12	r17824_kE12	log10	-3	5		1			0
r17824_kE11	r17824_kE11	log10	-3	5		1			0
r17824_kE10	r17824_kE10	log10	-3	5		1			0
r17824_kE17	r17824_kE17	log10	-3	5		1			0
r17824_kE16	r17824_kE16	log10	-3	5		1			0
r17824_kE15	r17824_kE15	log10	-3	5		1			0
r17824_kE14	r17824_kE14	log10	-3	5		1			0
r17824_kE9	r17824_kE9	log10	-3	5		1			0
r17824_kE8	r17824_kE8	log10	-3	5		1			0
r17824_kE7	r17824_kE7	log10	-3	5		1			0
r17824_kE6	r17824_kE6	log10	-3	5		1			0
r17824_kE5	r17824_kE5	log10	-3	5		1			0
r17824_kE4	r17824_kE4	log10	-3	5		1			0
r17824_kE3	r17824_kE3	log10	-3	5		1			0
r17824_kE2	r17824_kE2	log10	-3	5		1			0
r17824_kE1	r17824_kE1	log10	-3	5		1			0
r17825_kE13	r17825_kE13	log10	-3	5		1			0
r17825_kE12	r17825_kE12	log10	-3	5		1			0
r17825_kE11	r17825_kE11	log10	-3	5		1			0
r17825_kE10	r17825_kE10	log10	-3	5		1			0
r17825_kE17	r17825_kE17	log10	-3	5		1			0
r17825_kE16	r17825_kE16	log10	-3	5		1			0
r17825_kE15	r17825_kE15	log10	-3	5		1			0
r17825_kE14	r17825_kE14	log10	-3	5		1			0
r17825_k0	r17825_k0	log10	-3	5		1			0
r17825_kE9	r17825_kE9	log10	-3	5		1			0
r17825_kE8	r17825_kE8	log10	-3	5		1			0
r17825_kE7	r17825_kE7	log10	-3	5		1			0
r17825_kE6	r17825_kE6	log10	-3	5		1			0
r17825_kE5	r17825_kE5	log10	-3	5		1			0
r17825_kE4	r17825_kE4	log10	-3	5		1			0
r17825_kE3	r17825_kE3	log10	-3	5		1			0
r17825_kE2	r17825_kE2	log10	-3	5		1			0
r17825_kE1	r17825_kE1	log10	-3	5		1			0
r17826_kE13	r17826_kE13	log10	-3	5		1			0
r17826_kE12	r17826_kE12	log10	-3	5		1			0
r17826_kE11	r17826_kE11	log10	-3	5		1			0
r17826_kE10	r17826_kE10	log10	-3	5		1			0
r17826_kE17	r17826_kE17	log10	-3	5		1			0
r17826_kE16	r17826_kE16	log10	-3	5		1			0
r17826_kE15	r17826_kE15	log10	-3	5		1			0
r17826_kE14	r17826_kE14	log10	-3	5		1			0
r17826_k0	r17826_k0	log10	-3	5		1			0
r17826_kE9	r17826_kE9	log10	-3	5		1			0
r17826_kE8	r17826_kE8	log10	-3	5		1			0
r17826_kE7	r17826_kE7	log10	-3	5		1			0
r17826_kE6	r17826_kE6	log10	-3	5		1			0
r17826_kE5	r17826_kE5	log10	-3	5		1			0
r17826_kE4	r17826_kE4	log10	-3	5		1			0
r17826_kE3	r17826_kE3	log10	-3	5		1			0
r17826_kE2	r17826_kE2	log10	-3	5		1			0
r17826_kE1	r17826_kE1	log10	-3	5		1			0
r17827_kE13	r17827_kE13	log10	-3	5		1			0
r17827_kE12	r17827_kE12	log10	-3	5		1			0
r17827_kE11	r17827_kE11	log10	-3	5		1			0
r17827_kE10	r17827_kE10	log10	-3	5		1			0
r17827_kE17	r17827_kE17	log10	-3	5		1			0
r17827_kE16	r17827_kE16	log10	-3	5		1			0
r17827_kE15	r17827_kE15	log10	-3	5		1			0
r17827_kE14	r17827_kE14	log10	-3	5		1			0
r17827_k0	r17827_k0	log10	-3	5		1			0
r17827_kE9	r17827_kE9	log10	-3	5		1			0
r17827_kE8	r17827_kE8	log10	-3	5		1			0
r17827_kE7	r17827_kE7	log10	-3	5		1			0
r17827_kE6	r17827_kE6	log10	-3	5		1			0
r17827_kE5	r17827_kE5	log10	-3	5		1			0
r17827_kE4	r17827_kE4	log10	-3	5		1			0
r17827_kE3	r17827_kE3	log10	-3	5		1			0
r17827_kE2	r17827_kE2	log10	-3	5		1			0
r17827_kE1	r17827_kE1	log10	-3	5		1			0
r17828_k0	r17828_k0	log10	-3	5		1			0
r17828_kE2	r17828_kE2	log10	-3	5		1			0
r17828_kE1	r17828_kE1	log10	-3	5		1			0
r17829_k0	r17829_k0	log10	-3	5		1			0
r17829_kE2	r17829_kE2	log10	-3	5		1			0
r17829_kE1	r17829_kE1	log10	-3	5		1			0
r17830_k0	r17830_k0	log10	-3	5		1			0
r17830_kE2	r17830_kE2	log10	-3	5		1			0
r17830_kE1	r17830_kE1	log10	-3	5		1			0
r17831_k0	r17831_k0	log10	-3	5		1			0
r17831_kE2	r17831_kE2	log10	-3	5		1			0
r17831_kE1	r17831_kE1	log10	-3	5		1			0
r17833_k0	r17833_k0	log10	-3	5		1			0
r17833_kE2	r17833_kE2	log10	-3	5		1			0
r17833_kE1	r17833_kE1	log10	-3	5		1			0
r17834_k0	r17834_k0	log10	-3	5		1			0
