parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
p_r_10996_kE1	p_r_10996_kE1	log10	-3	5	1.0	1			0
p_r_10996_kd	p_r_10996_kd	log10	-3	5	1.0	1			0
p_r_10997_kE1	p_r_10997_kE1	log10	-3	5	1.0	1			0
p_r_10997_kd	p_r_10997_kd	log10	-3	5	1.0	1			0
p_r_10998_k0	p_r_10998_k0	log10	-3	5	1.0	1			0
p_r_10999_k0	p_r_10999_k0	log10	-3	5	1.0	1			0
p_r_11000_k0	p_r_11000_k0	log10	-3	5	1.0	1			0
p_r_11002_k0	p_r_11002_k0	log10	-3	5	1.0	1			0
p_r_11002_kd	p_r_11002_kd	log10	-3	5	1.0	1			0
p_r_11003_k0	p_r_11003_k0	log10	-3	5	1.0	1			0
p_r_11003_kd	p_r_11003_kd	log10	-3	5	1.0	1			0
p_r_11004_k0	p_r_11004_k0	log10	-3	5	1.0	1			0
p_r_11004_kd	p_r_11004_kd	log10	-3	5	1.0	1			0
p_r_11005_kE1	p_r_11005_kE1	log10	-3	5	1.0	1			0
p_r_11005_kd	p_r_11005_kd	log10	-3	5	1.0	1			0
p_r_11006_kE1	p_r_11006_kE1	log10	-3	5	1.0	1			0
p_r_11006_kd	p_r_11006_kd	log10	-3	5	1.0	1			0
p_r_11007_kE1	p_r_11007_kE1	log10	-3	5	1.0	1			0
p_r_11007_kd	p_r_11007_kd	log10	-3	5	1.0	1			0
p_r_11008_kE1	p_r_11008_kE1	log10	-3	5	1.0	1			0
p_r_11008_kd	p_r_11008_kd	log10	-3	5	1.0	1			0
p_r_11009_k0	p_r_11009_k0	log10	-3	5	1.0	1			0
p_r_11010_k0	p_r_11010_k0	log10	-3	5	1.0	1			0
p_r_11011_k0	p_r_11011_k0	log10	-3	5	1.0	1			0
p_r_11013_k0	p_r_11013_k0	log10	-3	5	1.0	1			0
p_r_11013_kd	p_r_11013_kd	log10	-3	5	1.0	1			0
p_r_11014_k0	p_r_11014_k0	log10	-3	5	1.0	1			0
p_r_11014_kd	p_r_11014_kd	log10	-3	5	1.0	1			0
p_r_11015_k0	p_r_11015_k0	log10	-3	5	1.0	1			0
p_r_11015_kd	p_r_11015_kd	log10	-3	5	1.0	1			0
p_r_11016_kE1	p_r_11016_kE1	log10	-3	5	1.0	1			0
p_r_11016_kd	p_r_11016_kd	log10	-3	5	1.0	1			0
p_r_11017_kE1	p_r_11017_kE1	log10	-3	5	1.0	1			0
p_r_11017_kd	p_r_11017_kd	log10	-3	5	1.0	1			0
p_r_11018_kE1	p_r_11018_kE1	log10	-3	5	1.0	1			0
p_r_11018_kd	p_r_11018_kd	log10	-3	5	1.0	1			0
p_r_11019_kE1	p_r_11019_kE1	log10	-3	5	1.0	1			0
p_r_11019_kd	p_r_11019_kd	log10	-3	5	1.0	1			0
p_r_11020_k0	p_r_11020_k0	log10	-3	5	1.0	1			0
p_r_11021_k0	p_r_11021_k0	log10	-3	5	1.0	1			0
p_r_11022_k0	p_r_11022_k0	log10	-3	5	1.0	1			0
p_r_11024_k0	p_r_11024_k0	log10	-3	5	1.0	1			0
p_r_11024_kd	p_r_11024_kd	log10	-3	5	1.0	1			0
p_r_11072_k0	p_r_11072_k0	log10	-3	5	1.0	1			0
p_r_11072_kd	p_r_11072_kd	log10	-3	5	1.0	1			0
p_r_11073_kE1	p_r_11073_kE1	log10	-3	5	1.0	1			0
p_r_11075_k0	p_r_11075_k0	log10	-3	5	1.0	1			0
p_r_11076_k0	p_r_11076_k0	log10	-3	5	1.0	1			0
p_r_11076_kd	p_r_11076_kd	log10	-3	5	1.0	1			0
p_r_11292_k0	p_r_11292_k0	log10	-3	5	1.0	1			0
p_r_11293_k0	p_r_11293_k0	log10	-3	5	1.0	1			0
p_r_11294_k0	p_r_11294_k0	log10	-3	5	1.0	1			0
p_r_11295_k0	p_r_11295_k0	log10	-3	5	1.0	1			0
p_r_11296_k0	p_r_11296_k0	log10	-3	5	1.0	1			0
p_r_11297_k0	p_r_11297_k0	log10	-3	5	1.0	1			0
p_r_11409_k0	p_r_11409_k0	log10	-3	5	1.0	1			0
p_r_1254_k_GeneSpecificScaling	p_r_1254_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1269_k0	p_r_1269_k0	log10	-3	5	1.0	1			0
p_r_1275_k0	p_r_1275_k0	log10	-3	5	1.0	1			0
p_r_1275_kd	p_r_1275_kd	log10	-3	5	1.0	1			0
p_r_136_k0	p_r_136_k0	log10	-3	5	1.0	1			0
p_r_140_k0	p_r_140_k0	log10	-3	5	1.0	1			0
p_r_1523_k_GeneSpecificScaling	p_r_1523_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1524_k0	p_r_1524_k0	log10	-3	5	1.0	1			0
p_r_1525_k_GeneSpecificScaling	p_r_1525_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1526_k0	p_r_1526_k0	log10	-3	5	1.0	1			0
p_r_15281_k0	p_r_15281_k0	log10	-3	5	1.0	1			0
p_r_15297_k0	p_r_15297_k0	log10	-3	5	1.0	1			0
p_r_15297_kd	p_r_15297_kd	log10	-3	5	1.0	1			0
p_r_15298_k0	p_r_15298_k0	log10	-3	5	1.0	1			0
p_r_15298_kd	p_r_15298_kd	log10	-3	5	1.0	1			0
p_r_15299_k0	p_r_15299_k0	log10	-3	5	1.0	1			0
p_r_15299_kd	p_r_15299_kd	log10	-3	5	1.0	1			0
p_r_15301_kE3	p_r_15301_kE3	log10	-3	5	1.0	1			0
p_r_15301_kE2	p_r_15301_kE2	log10	-3	5	1.0	1			0
p_r_15301_kE1	p_r_15301_kE1	log10	-3	5	1.0	1			0
p_r_15302_k0	p_r_15302_k0	log10	-3	5	1.0	1			0
p_r_15303_k0	p_r_15303_k0	log10	-3	5	1.0	1			0
p_r_1535_k_GeneSpecificScaling	p_r_1535_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1536_k0	p_r_1536_k0	log10	-3	5	1.0	1			0
p_r_15406_k0	p_r_15406_k0	log10	-3	5	1.0	1			0
p_r_15407_k0	p_r_15407_k0	log10	-3	5	1.0	1			0
p_r_15777_k_GeneSpecificScaling	p_r_15777_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_15778_k0	p_r_15778_k0	log10	-3	5	1.0	1			0
p_r_1592_k_GeneSpecificScaling	p_r_1592_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1593_k0	p_r_1593_k0	log10	-3	5	1.0	1			0
p_r_1615_k_GeneSpecificScaling	p_r_1615_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1616_k0	p_r_1616_k0	log10	-3	5	1.0	1			0
p_r_1617_k_GeneSpecificScaling	p_r_1617_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_16176_kE1	p_r_16176_kE1	log10	-3	5	1.0	1			0
p_r_16178_k0	p_r_16178_k0	log10	-3	5	1.0	1			0
p_r_1618_k0	p_r_1618_k0	log10	-3	5	1.0	1			0
p_r_16181_k_GeneSpecificScaling	p_r_16181_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_16182_k0	p_r_16182_k0	log10	-3	5	1.0	1			0
p_r_16182_kd	p_r_16182_kd	log10	-3	5	1.0	1			0
p_r_16184_k0	p_r_16184_k0	log10	-3	5	1.0	1			0
p_r_16185_k0	p_r_16185_k0	log10	-3	5	1.0	1			0
p_r_16186_kE1	p_r_16186_kE1	log10	-3	5	1.0	1			0
p_r_16188_k0	p_r_16188_k0	log10	-3	5	1.0	1			0
p_r_16189_k0	p_r_16189_k0	log10	-3	5	1.0	1			0
p_r_16189_kE1	p_r_16189_kE1	log10	-3	5	1.0	1			0
p_r_162_k0	p_r_162_k0	log10	-3	5	1.0	1			0
p_r_162_kd	p_r_162_kd	log10	-3	5	1.0	1			0
p_r_1621_k_GeneSpecificScaling	p_r_1621_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1622_k0	p_r_1622_k0	log10	-3	5	1.0	1			0
p_r_16237_k0	p_r_16237_k0	log10	-3	5	1.0	1			0
p_r_16237_kE1	p_r_16237_kE1	log10	-3	5	1.0	1			0
p_r_16259_k0	p_r_16259_k0	log10	-3	5	1.0	1			0
p_r_1627_k_GeneSpecificScaling	p_r_1627_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1628_k0	p_r_1628_k0	log10	-3	5	1.0	1			0
p_r_1634_k0	p_r_1634_k0	log10	-3	5	1.0	1			0
p_r_1634_kd	p_r_1634_kd	log10	-3	5	1.0	1			0
p_r_1635_kE3	p_r_1635_kE3	log10	-3	5	1.0	1			0
p_r_1635_kE2	p_r_1635_kE2	log10	-3	5	1.0	1			0
p_r_1635_kE1	p_r_1635_kE1	log10	-3	5	1.0	1			0
p_r_1635_kd	p_r_1635_kd	log10	-3	5	1.0	1			0
p_r_16374_k0	p_r_16374_k0	log10	-3	5	1.0	1			0
p_r_16375_k0	p_r_16375_k0	log10	-3	5	1.0	1			0
p_r_16376_k_GeneSpecificScaling	p_r_16376_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_16377_k0	p_r_16377_k0	log10	-3	5	1.0	1			0
p_r_16379_k0	p_r_16379_k0	log10	-3	5	1.0	1			0
p_r_16380_k0	p_r_16380_k0	log10	-3	5	1.0	1			0
p_r_16381_k0	p_r_16381_k0	log10	-3	5	1.0	1			0
p_r_16381_kd	p_r_16381_kd	log10	-3	5	1.0	1			0
p_r_16382_k0	p_r_16382_k0	log10	-3	5	1.0	1			0
p_r_16383_k0	p_r_16383_k0	log10	-3	5	1.0	1			0
p_r_16383_kd	p_r_16383_kd	log10	-3	5	1.0	1			0
p_r_16384_k0	p_r_16384_k0	log10	-3	5	1.0	1			0
p_r_16387_k0	p_r_16387_k0	log10	-3	5	1.0	1			0
p_r_16388_k0	p_r_16388_k0	log10	-3	5	1.0	1			0
p_r_16389_k0	p_r_16389_k0	log10	-3	5	1.0	1			0
p_r_16389_kd	p_r_16389_kd	log10	-3	5	1.0	1			0
p_r_16390_k0	p_r_16390_k0	log10	-3	5	1.0	1			0
p_r_16392_k0	p_r_16392_k0	log10	-3	5	1.0	1			0
p_r_16392_kd	p_r_16392_kd	log10	-3	5	1.0	1			0
p_r_16393_k0	p_r_16393_k0	log10	-3	5	1.0	1			0
p_r_1641_k0	p_r_1641_k0	log10	-3	5	1.0	1			0
p_r_16447_k_GeneSpecificScaling	p_r_16447_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_16448_k0	p_r_16448_k0	log10	-3	5	1.0	1			0
p_r_1645_k0	p_r_1645_k0	log10	-3	5	1.0	1			0
p_r_1645_kE1	p_r_1645_kE1	log10	-3	5	1.0	1			0
p_r_16450_k0	p_r_16450_k0	log10	-3	5	1.0	1			0
p_r_16451_k0	p_r_16451_k0	log10	-3	5	1.0	1			0
p_r_16452_k0	p_r_16452_k0	log10	-3	5	1.0	1			0
p_r_16453_k0	p_r_16453_k0	log10	-3	5	1.0	1			0
p_r_16454_k0	p_r_16454_k0	log10	-3	5	1.0	1			0
p_r_16455_k0	p_r_16455_k0	log10	-3	5	1.0	1			0
p_r_16456_k0	p_r_16456_k0	log10	-3	5	1.0	1			0
p_r_16457_k0	p_r_16457_k0	log10	-3	5	1.0	1			0
p_r_16457_kd	p_r_16457_kd	log10	-3	5	1.0	1			0
p_r_16458_k0	p_r_16458_k0	log10	-3	5	1.0	1			0
p_r_16458_kd	p_r_16458_kd	log10	-3	5	1.0	1			0
p_r_16459_k0	p_r_16459_k0	log10	-3	5	1.0	1			0
p_r_16459_kd	p_r_16459_kd	log10	-3	5	1.0	1			0
p_r_1646_k0	p_r_1646_k0	log10	-3	5	1.0	1			0
p_r_1646_kd	p_r_1646_kd	log10	-3	5	1.0	1			0
p_r_16460_k0	p_r_16460_k0	log10	-3	5	1.0	1			0
p_r_16460_kd	p_r_16460_kd	log10	-3	5	1.0	1			0
p_r_16461_k0	p_r_16461_k0	log10	-3	5	1.0	1			0
p_r_16461_kd	p_r_16461_kd	log10	-3	5	1.0	1			0
p_r_16462_k0	p_r_16462_k0	log10	-3	5	1.0	1			0
p_r_16462_kd	p_r_16462_kd	log10	-3	5	1.0	1			0
p_r_16463_k0	p_r_16463_k0	log10	-3	5	1.0	1			0
p_r_16463_kd	p_r_16463_kd	log10	-3	5	1.0	1			0
p_r_16464_k0	p_r_16464_k0	log10	-3	5	1.0	1			0
p_r_16464_kd	p_r_16464_kd	log10	-3	5	1.0	1			0
p_r_16465_k0	p_r_16465_k0	log10	-3	5	1.0	1			0
p_r_16465_kd	p_r_16465_kd	log10	-3	5	1.0	1			0
p_r_16466_k0	p_r_16466_k0	log10	-3	5	1.0	1			0
p_r_16466_kd	p_r_16466_kd	log10	-3	5	1.0	1			0
p_r_16467_k0	p_r_16467_k0	log10	-3	5	1.0	1			0
p_r_16467_kd	p_r_16467_kd	log10	-3	5	1.0	1			0
p_r_16468_k0	p_r_16468_k0	log10	-3	5	1.0	1			0
p_r_16469_k0	p_r_16469_k0	log10	-3	5	1.0	1			0
p_r_1647_kE3	p_r_1647_kE3	log10	-3	5	1.0	1			0
p_r_1647_kE2	p_r_1647_kE2	log10	-3	5	1.0	1			0
p_r_1647_kE1	p_r_1647_kE1	log10	-3	5	1.0	1			0
p_r_1647_kd	p_r_1647_kd	log10	-3	5	1.0	1			0
p_r_16470_k0	p_r_16470_k0	log10	-3	5	1.0	1			0
p_r_16471_k0	p_r_16471_k0	log10	-3	5	1.0	1			0
p_r_16472_k0	p_r_16472_k0	log10	-3	5	1.0	1			0
p_r_16474_k0	p_r_16474_k0	log10	-3	5	1.0	1			0
p_r_16475_k0	p_r_16475_k0	log10	-3	5	1.0	1			0
p_r_16476_k0	p_r_16476_k0	log10	-3	5	1.0	1			0
p_r_16477_k0	p_r_16477_k0	log10	-3	5	1.0	1			0
p_r_16478_k0	p_r_16478_k0	log10	-3	5	1.0	1			0
p_r_16479_k0	p_r_16479_k0	log10	-3	5	1.0	1			0
p_r_1648_k0	p_r_1648_k0	log10	-3	5	1.0	1			0
p_r_1648_kE1	p_r_1648_kE1	log10	-3	5	1.0	1			0
p_r_16480_k0	p_r_16480_k0	log10	-3	5	1.0	1			0
p_r_16481_k0	p_r_16481_k0	log10	-3	5	1.0	1			0
p_r_16482_k0	p_r_16482_k0	log10	-3	5	1.0	1			0
p_r_16482_kE2	p_r_16482_kE2	log10	-3	5	1.0	1			0
p_r_16482_kE1	p_r_16482_kE1	log10	-3	5	1.0	1			0
p_r_16483_k0	p_r_16483_k0	log10	-3	5	1.0	1			0
p_r_16484_k0	p_r_16484_k0	log10	-3	5	1.0	1			0
p_r_16485_k0	p_r_16485_k0	log10	-3	5	1.0	1			0
p_r_16486_k0	p_r_16486_k0	log10	-3	5	1.0	1			0
p_r_16487_k0	p_r_16487_k0	log10	-3	5	1.0	1			0
p_r_16488_kE3	p_r_16488_kE3	log10	-3	5	1.0	1			0
p_r_16488_kE2	p_r_16488_kE2	log10	-3	5	1.0	1			0
p_r_16488_kE1	p_r_16488_kE1	log10	-3	5	1.0	1			0
p_r_16489_kE3	p_r_16489_kE3	log10	-3	5	1.0	1			0
p_r_16489_kE2	p_r_16489_kE2	log10	-3	5	1.0	1			0
p_r_16489_kE1	p_r_16489_kE1	log10	-3	5	1.0	1			0
p_r_16490_k0	p_r_16490_k0	log10	-3	5	1.0	1			0
p_r_1650_k0	p_r_1650_k0	log10	-3	5	1.0	1			0
p_r_1655_k0	p_r_1655_k0	log10	-3	5	1.0	1			0
p_r_1656_k0	p_r_1656_k0	log10	-3	5	1.0	1			0
p_r_1656_kd	p_r_1656_kd	log10	-3	5	1.0	1			0
p_r_1657_kE3	p_r_1657_kE3	log10	-3	5	1.0	1			0
p_r_1657_kE2	p_r_1657_kE2	log10	-3	5	1.0	1			0
p_r_1657_kE1	p_r_1657_kE1	log10	-3	5	1.0	1			0
p_r_1657_kd	p_r_1657_kd	log10	-3	5	1.0	1			0
p_r_1658_kE3	p_r_1658_kE3	log10	-3	5	1.0	1			0
p_r_1658_kE2	p_r_1658_kE2	log10	-3	5	1.0	1			0
p_r_1658_kE1	p_r_1658_kE1	log10	-3	5	1.0	1			0
p_r_1658_kd	p_r_1658_kd	log10	-3	5	1.0	1			0
p_r_1660_k0	p_r_1660_k0	log10	-3	5	1.0	1			0
p_r_1660_kE1	p_r_1660_kE1	log10	-3	5	1.0	1			0
p_r_1664_k_GeneSpecificScaling	p_r_1664_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1665_k0	p_r_1665_k0	log10	-3	5	1.0	1			0
p_r_1668_k_GeneSpecificScaling	p_r_1668_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_16684_k0	p_r_16684_k0	log10	-3	5	1.0	1			0
p_r_1669_k0	p_r_1669_k0	log10	-3	5	1.0	1			0
p_r_1670_k0	p_r_1670_k0	log10	-3	5	1.0	1			0
p_r_1670_kd	p_r_1670_kd	log10	-3	5	1.0	1			0
p_r_1671_k0	p_r_1671_k0	log10	-3	5	1.0	1			0
p_r_1671_kd	p_r_1671_kd	log10	-3	5	1.0	1			0
p_r_1672_kE3	p_r_1672_kE3	log10	-3	5	1.0	1			0
p_r_1672_kE2	p_r_1672_kE2	log10	-3	5	1.0	1			0
p_r_1672_kE1	p_r_1672_kE1	log10	-3	5	1.0	1			0
p_r_1673_k0	p_r_1673_k0	log10	-3	5	1.0	1			0
p_r_1673_kE1	p_r_1673_kE1	log10	-3	5	1.0	1			0
p_r_1674_kE1	p_r_1674_kE1	log10	-3	5	1.0	1			0
p_r_1676_k0	p_r_1676_k0	log10	-3	5	1.0	1			0
p_r_1678_k0	p_r_1678_k0	log10	-3	5	1.0	1			0
p_r_1679_kE3	p_r_1679_kE3	log10	-3	5	1.0	1			0
p_r_1679_kE2	p_r_1679_kE2	log10	-3	5	1.0	1			0
p_r_1679_kE1	p_r_1679_kE1	log10	-3	5	1.0	1			0
p_r_1680_k0	p_r_1680_k0	log10	-3	5	1.0	1			0
p_r_1681_kE3	p_r_1681_kE3	log10	-3	5	1.0	1			0
p_r_1681_kE2	p_r_1681_kE2	log10	-3	5	1.0	1			0
p_r_1681_kE1	p_r_1681_kE1	log10	-3	5	1.0	1			0
p_r_1682_k_GeneSpecificScaling	p_r_1682_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_16827_k0	p_r_16827_k0	log10	-3	5	1.0	1			0
p_r_16828_k0	p_r_16828_k0	log10	-3	5	1.0	1			0
p_r_16829_k0	p_r_16829_k0	log10	-3	5	1.0	1			0
p_r_1683_k0	p_r_1683_k0	log10	-3	5	1.0	1			0
p_r_16830_k0	p_r_16830_k0	log10	-3	5	1.0	1			0
p_r_16831_k0	p_r_16831_k0	log10	-3	5	1.0	1			0
p_r_16832_k0	p_r_16832_k0	log10	-3	5	1.0	1			0
p_r_16833_k0	p_r_16833_k0	log10	-3	5	1.0	1			0
p_r_16834_k0	p_r_16834_k0	log10	-3	5	1.0	1			0
p_r_16834_kd	p_r_16834_kd	log10	-3	5	1.0	1			0
p_r_16835_k0	p_r_16835_k0	log10	-3	5	1.0	1			0
p_r_16835_kd	p_r_16835_kd	log10	-3	5	1.0	1			0
p_r_16836_k0	p_r_16836_k0	log10	-3	5	1.0	1			0
p_r_16836_kd	p_r_16836_kd	log10	-3	5	1.0	1			0
p_r_16837_k0	p_r_16837_k0	log10	-3	5	1.0	1			0
p_r_16837_kd	p_r_16837_kd	log10	-3	5	1.0	1			0
p_r_16838_k0	p_r_16838_k0	log10	-3	5	1.0	1			0
p_r_16838_kd	p_r_16838_kd	log10	-3	5	1.0	1			0
p_r_16839_k0	p_r_16839_k0	log10	-3	5	1.0	1			0
p_r_16839_kd	p_r_16839_kd	log10	-3	5	1.0	1			0
p_r_1684_k0	p_r_1684_k0	log10	-3	5	1.0	1			0
p_r_1684_kE3	p_r_1684_kE3	log10	-3	5	1.0	1			0
p_r_1684_kE2	p_r_1684_kE2	log10	-3	5	1.0	1			0
p_r_1684_kE1	p_r_1684_kE1	log10	-3	5	1.0	1			0
p_r_16840_k0	p_r_16840_k0	log10	-3	5	1.0	1			0
p_r_16840_kd	p_r_16840_kd	log10	-3	5	1.0	1			0
p_r_16841_k0	p_r_16841_k0	log10	-3	5	1.0	1			0
p_r_16841_kd	p_r_16841_kd	log10	-3	5	1.0	1			0
p_r_16842_k0	p_r_16842_k0	log10	-3	5	1.0	1			0
p_r_16842_kd	p_r_16842_kd	log10	-3	5	1.0	1			0
p_r_16843_k0	p_r_16843_k0	log10	-3	5	1.0	1			0
p_r_16843_kd	p_r_16843_kd	log10	-3	5	1.0	1			0
p_r_16845_k0	p_r_16845_k0	log10	-3	5	1.0	1			0
p_r_16845_kd	p_r_16845_kd	log10	-3	5	1.0	1			0
p_r_16846_k0	p_r_16846_k0	log10	-3	5	1.0	1			0
p_r_16847_k0	p_r_16847_k0	log10	-3	5	1.0	1			0
p_r_16847_kE1	p_r_16847_kE1	log10	-3	5	1.0	1			0
p_r_16848_k0	p_r_16848_k0	log10	-3	5	1.0	1			0
p_r_16849_k0	p_r_16849_k0	log10	-3	5	1.0	1			0
p_r_1685_kE3	p_r_1685_kE3	log10	-3	5	1.0	1			0
p_r_1685_kE2	p_r_1685_kE2	log10	-3	5	1.0	1			0
p_r_1685_kE1	p_r_1685_kE1	log10	-3	5	1.0	1			0
p_r_16850_k0	p_r_16850_k0	log10	-3	5	1.0	1			0
p_r_16851_k0	p_r_16851_k0	log10	-3	5	1.0	1			0
p_r_16852_k0	p_r_16852_k0	log10	-3	5	1.0	1			0
p_r_16854_k0	p_r_16854_k0	log10	-3	5	1.0	1			0
p_r_16855_k0	p_r_16855_k0	log10	-3	5	1.0	1			0
p_r_16856_k0	p_r_16856_k0	log10	-3	5	1.0	1			0
p_r_16857_k0	p_r_16857_k0	log10	-3	5	1.0	1			0
p_r_16858_k0	p_r_16858_k0	log10	-3	5	1.0	1			0
p_r_1686_k0	p_r_1686_k0	log10	-3	5	1.0	1			0
p_r_1686_kE3	p_r_1686_kE3	log10	-3	5	1.0	1			0
p_r_1686_kE2	p_r_1686_kE2	log10	-3	5	1.0	1			0
p_r_1686_kE1	p_r_1686_kE1	log10	-3	5	1.0	1			0
p_r_16860_k0	p_r_16860_k0	log10	-3	5	1.0	1			0
p_r_16862_k0	p_r_16862_k0	log10	-3	5	1.0	1			0
p_r_16863_k0	p_r_16863_k0	log10	-3	5	1.0	1			0
p_r_16864_k0	p_r_16864_k0	log10	-3	5	1.0	1			0
p_r_16865_k0	p_r_16865_k0	log10	-3	5	1.0	1			0
p_r_16866_k0	p_r_16866_k0	log10	-3	5	1.0	1			0
p_r_16867_k0	p_r_16867_k0	log10	-3	5	1.0	1			0
p_r_16868_k0	p_r_16868_k0	log10	-3	5	1.0	1			0
p_r_16869_kE3	p_r_16869_kE3	log10	-3	5	1.0	1			0
p_r_16869_kE2	p_r_16869_kE2	log10	-3	5	1.0	1			0
p_r_16869_kE1	p_r_16869_kE1	log10	-3	5	1.0	1			0
p_r_1687_k0	p_r_1687_k0	log10	-3	5	1.0	1			0
p_r_1687_kd	p_r_1687_kd	log10	-3	5	1.0	1			0
p_r_16870_kE3	p_r_16870_kE3	log10	-3	5	1.0	1			0
p_r_16870_kE2	p_r_16870_kE2	log10	-3	5	1.0	1			0
p_r_16870_kE1	p_r_16870_kE1	log10	-3	5	1.0	1			0
p_r_1688_k0	p_r_1688_k0	log10	-3	5	1.0	1			0
p_r_1688_kd	p_r_1688_kd	log10	-3	5	1.0	1			0
p_r_1689_k0	p_r_1689_k0	log10	-3	5	1.0	1			0
p_r_1689_kd	p_r_1689_kd	log10	-3	5	1.0	1			0
p_r_16905_k0	p_r_16905_k0	log10	-3	5	1.0	1			0
p_r_16905_kd	p_r_16905_kd	log10	-3	5	1.0	1			0
p_r_16907_k0	p_r_16907_k0	log10	-3	5	1.0	1			0
p_r_16907_kd	p_r_16907_kd	log10	-3	5	1.0	1			0
p_r_1693_k0	p_r_1693_k0	log10	-3	5	1.0	1			0
p_r_1694_k0	p_r_1694_k0	log10	-3	5	1.0	1			0
p_r_1695_k0	p_r_1695_k0	log10	-3	5	1.0	1			0
p_r_1696_k0	p_r_1696_k0	log10	-3	5	1.0	1			0
p_r_1696_kd	p_r_1696_kd	log10	-3	5	1.0	1			0
p_r_16966_k0	p_r_16966_k0	log10	-3	5	1.0	1			0
p_r_1697_k0	p_r_1697_k0	log10	-3	5	1.0	1			0
p_r_1697_kd	p_r_1697_kd	log10	-3	5	1.0	1			0
p_r_1698_k0	p_r_1698_k0	log10	-3	5	1.0	1			0
p_r_1698_kd	p_r_1698_kd	log10	-3	5	1.0	1			0
p_r_1699_kE1	p_r_1699_kE1	log10	-3	5	1.0	1			0
p_r_17_k_GeneSpecificScaling	p_r_17_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_1700_k0	p_r_1700_k0	log10	-3	5	1.0	1			0
p_r_17097_k0	p_r_17097_k0	log10	-3	5	1.0	1			0
p_r_17097_kd	p_r_17097_kd	log10	-3	5	1.0	1			0
p_r_17098_k0	p_r_17098_k0	log10	-3	5	1.0	1			0
p_r_17098_kd	p_r_17098_kd	log10	-3	5	1.0	1			0
p_r_17099_k0	p_r_17099_k0	log10	-3	5	1.0	1			0
p_r_17099_kd	p_r_17099_kd	log10	-3	5	1.0	1			0
p_r_17100_k0	p_r_17100_k0	log10	-3	5	1.0	1			0
p_r_17100_kd	p_r_17100_kd	log10	-3	5	1.0	1			0
p_r_17101_k0	p_r_17101_k0	log10	-3	5	1.0	1			0
p_r_17102_k0	p_r_17102_k0	log10	-3	5	1.0	1			0
p_r_17103_k0	p_r_17103_k0	log10	-3	5	1.0	1			0
p_r_17104_k0	p_r_17104_k0	log10	-3	5	1.0	1			0
p_r_17105_k0	p_r_17105_k0	log10	-3	5	1.0	1			0
p_r_17106_k0	p_r_17106_k0	log10	-3	5	1.0	1			0
p_r_17107_k0	p_r_17107_k0	log10	-3	5	1.0	1			0
p_r_17108_k0	p_r_17108_k0	log10	-3	5	1.0	1			0
p_r_17109_k0	p_r_17109_k0	log10	-3	5	1.0	1			0
p_r_17110_k0	p_r_17110_k0	log10	-3	5	1.0	1			0
p_r_17111_k0	p_r_17111_k0	log10	-3	5	1.0	1			0
p_r_17112_k0	p_r_17112_k0	log10	-3	5	1.0	1			0
p_r_17113_k0	p_r_17113_k0	log10	-3	5	1.0	1			0
p_r_17113_kd	p_r_17113_kd	log10	-3	5	1.0	1			0
p_r_17114_k0	p_r_17114_k0	log10	-3	5	1.0	1			0
p_r_17115_k0	p_r_17115_k0	log10	-3	5	1.0	1			0
p_r_17116_k0	p_r_17116_k0	log10	-3	5	1.0	1			0
p_r_17117_k0	p_r_17117_k0	log10	-3	5	1.0	1			0
p_r_17117_kd	p_r_17117_kd	log10	-3	5	1.0	1			0
p_r_17118_k0	p_r_17118_k0	log10	-3	5	1.0	1			0
p_r_17118_kd	p_r_17118_kd	log10	-3	5	1.0	1			0
p_r_17119_k0	p_r_17119_k0	log10	-3	5	1.0	1			0
p_r_17119_kd	p_r_17119_kd	log10	-3	5	1.0	1			0
p_r_17120_k0	p_r_17120_k0	log10	-3	5	1.0	1			0
p_r_17121_k0	p_r_17121_k0	log10	-3	5	1.0	1			0
p_r_17122_k0	p_r_17122_k0	log10	-3	5	1.0	1			0
p_r_17123_k0	p_r_17123_k0	log10	-3	5	1.0	1			0
p_r_17124_kE3	p_r_17124_kE3	log10	-3	5	1.0	1			0
p_r_17124_kE2	p_r_17124_kE2	log10	-3	5	1.0	1			0
p_r_17124_kE1	p_r_17124_kE1	log10	-3	5	1.0	1			0
