observableId	simulationConditionId	observableParameters	time	measurement	noiseParameters	preequilibrationConditionId	observableTransformation
viability	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	1.0138	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	1.000037	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.976	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.9279999999999999	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.924	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0624	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0309	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0041	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0332	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.934	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.59	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.36	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.11	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.078	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.904	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.01	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.932	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.004	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.56	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.9946	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.986	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.927	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	1.0318	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.9590000000000001	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.9640000000000001	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.88	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.74	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.136	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.217	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.9079999999999999	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.335	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.148	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.162	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.111	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.0549	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.035	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.914	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.082	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.9620000000000001	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.0054	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.903	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.919	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.84	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.9971	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0676	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0723	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.083	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0264	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0051	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.927	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.67	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0265	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0693	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.9912	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.981	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0595	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0231	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.968	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.74	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.1	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.935	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0831	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0277	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.968	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.82	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.62	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.38	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0109	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.9620000000000001	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0102	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0371	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0154	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0405	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.9490000000000001	proliferation_sigma_all		
viability	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.9259999999999999	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	1.0282	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.86	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.88	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.87	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.76	proliferation_sigma_all		
viability	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.59	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.93	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0382	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0407	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.1320000000000001	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.78	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0652	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0212	proliferation_sigma_all		
viability	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.68	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.0444	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.93	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.14	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.0178	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	1.013	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.77	proliferation_sigma_all		
viability	TUMOR-LU99-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-LU99-cellline-01-01	inf	0.34	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	1.14	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	1.0544	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	1.0274	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.87	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.9	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.52	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.48	proliferation_sigma_all		
viability	TUMOR-LUDLU1-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-LUDLU1-cellline-01-01	inf	0.36	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.0333	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.0386	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.945	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.274	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.0394	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	1.0822	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.9490000000000001	proliferation_sigma_all		
viability	TUMOR-MDAMB415-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-MDAMB415-cellline-01-01	inf	0.88	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.935	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	1.0197	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	1.0878	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.95	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.92	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-MDAMB436-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-MDAMB436-cellline-01-01	inf	0.84	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	1.175	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.9	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	1.169	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.7	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.9690000000000001	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.48	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.63	proliferation_sigma_all		
viability	TUMOR-MDAMB468-cellline-01-01_Erlotinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-MDAMB468-cellline-01-01	inf	0.27	proliferation_sigma_all		
viability	TUMOR-MELHO-cellline-01-01_Erlotinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-MELHO-cellline-01-01	inf	1.157	proliferation_sigma_all		
