observable	condition	conditionRef	scalingParameter	time	measurement	sigma
proliferation	TUMOR-HCC4006-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HCC4006-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.05	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	1.0254	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	1.112	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	1.226	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	1.129	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	1.0454	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.9	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.82	
proliferation	TUMOR-HCC56-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HCC56-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.78	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.101	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.979	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.0436	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.0124	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.0846	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.0518	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.983	
proliferation	TUMOR-HCC78-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HCC78-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.928	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.0485	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.0147	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.67	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.28	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.17	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.2	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.14	
proliferation	TUMOR-HCC827-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HCC827-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.1	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	1.0226	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	1.0066	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.986	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	1.0138	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	1.000037	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.976	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.928	
proliferation	TUMOR-HMC18-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HMC18-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.924	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0624	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0309	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0041	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0332	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.89	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.934	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.59	
proliferation	TUMOR-HMCB-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HMCB-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.36	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.11	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.078	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.904	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.01	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.932	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	1.004	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.83	
proliferation	TUMOR-HT144-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HT144-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.56	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.9946	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.986	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.927	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	1.0318	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.959	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.964	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.88	
proliferation	TUMOR-HUPT3-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-HUPT3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.74	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.136	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.217	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.908	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.335	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.148	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.162	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.111	
proliferation	TUMOR-K029AX-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-K029AX-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	1.0549	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.035	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.914	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.082	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.962	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	1.0054	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.903	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.919	
proliferation	TUMOR-KP2-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-KP2-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.84	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.9971	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0676	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0723	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.083	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0264	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0051	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.927	
proliferation	TUMOR-KP3-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-KP3-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.67	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0265	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0693	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.9912	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.981	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0595	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	1.0231	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.968	
proliferation	TUMOR-KP4-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-KP4-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.74	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.1	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.935	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0831	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	1.0277	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.968	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.82	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.62	
proliferation	TUMOR-L33-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-L33-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.38	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0109	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.962	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0102	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0371	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0154	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	1.0405	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.949	
proliferation	TUMOR-LCLC103H-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-LCLC103H-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LCLC103H-cellline-01-01	inf	0.85	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.926	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	1.0282	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.86	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.88	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc250.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.83	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc800.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.87	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc2530.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.76	
proliferation	TUMOR-LOUNH91-cellline-01-01_Erlotinib_Conc8000.0nM	TUMOR-LOUNH91-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LOUNH91-cellline-01-01	inf	0.59	
proliferation	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc2.5nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	0.93	
proliferation	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc8.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0382	
proliferation	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc25.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.0407	
proliferation	TUMOR-LS411N-cellline-01-01_Erlotinib_Conc80.0nM	TUMOR-LS411N-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-LS411N-cellline-01-01	inf	1.132	
